video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favoriteCount,commentCount,duration,definition,caption,publishDayName,durationSecs,tagsCount,likeRatio,commentRatio,titleLength
dztJR9DeIU4,Liverpool FC,⚽️⚽️⚽️ Divock Origi Scores a Hattrick vs Southampton,"🔔 SUBSCRIBE for free, so you never miss a video or live stream! https://www.youtube.com/subscription_center?add_user=LiverpoolFC
📺 Watch even more from the Reds with a YouTube Channel Membership, including LFC emojis, extra uploads and LIVE academy games: https://www.youtube.com/LiverpoolFC/join
🛍️ Shop LFC - Get your 2024/25 kits and much more! https://lfc.tv/3YTiEyj
Liverpool FC - YouTube
Get closer to the Reds than anyone else! Well, you're in the right place with new and exclusive uploads bringing you closer to the Reds, every week.","['Liverpool FC', 'LFC', 'Liverpool', 'Anfield', 'Liverpool Football Club', 'premier league', 'Klopp', 'alisson', 'trent alexander-arnold', 'virgil van dijk', 'van dijk', 'salah', 'mo salah', 'endo', 'wataru endo', 'luis diaz', 'darwin', 'darwin nunez', 'alexis mac allister', 'mac allister', 'Slot', 'Arne Slot', 'Football', 'Highlights']",2024-12-18T09:58:44Z,13326,2599,0,42,PT56S,hd,false,Wednesday,56.0,24,0.19503226774726098,0.0031517334533993696,52
rpEEVi2-jyM,Liverpool FC,Alessia Russo Scores in Reds Defeat | Liverpool FC Women 0-1 Arsenal | Highlights,"Watch highlights from Liverpool FC Women's defeat to Arsenal in the Women's Super League.

🔔 SUBSCRIBE for free, so you never miss a video or live stream! https://www.youtube.com/subscription_center?add_user=LiverpoolFC
📺 Watch even more from the Reds with a YouTube Channel Membership, including LFC emojis, extra uploads and LIVE academy games: https://www.youtube.com/LiverpoolFC/join
🛍️ Shop LFC - Get your 2024/25 kits and much more! https://lfc.tv/3YTiEyj
Liverpool FC - YouTube
Get closer to the Reds than anyone else! Well, you're in the right place with new and exclusive uploads bringing you closer to the Reds, every week.","['Liverpool FC', 'LFC', 'Liverpool', 'Anfield', 'Liverpool Football Club', 'premier league', 'Klopp', 'alisson', 'trent alexander-arnold', 'virgil van dijk', 'van dijk', 'salah', 'mo salah', 'endo', 'wataru endo', 'luis diaz', 'darwin', 'darwin nunez', 'alexis mac allister', 'mac allister', 'Slot', 'Arne Slot', 'Football', 'Highlights']",2024-12-17T12:01:08Z,10672,443,0,14,PT2M12S,hd,true,Tuesday,132.0,24,0.04151049475262369,0.0013118440779610195,81
m_kjckYAgNY,Liverpool FC,How Diogo Jota scored vs Fulham ⚽️,"🔔 SUBSCRIBE for free, so you never miss a video or live stream! https://www.youtube.com/subscription_center?add_user=LiverpoolFC
📺 Watch even more from the Reds with a YouTube Channel Membership, including LFC emojis, extra uploads and LIVE academy games: https://www.youtube.com/LiverpoolFC/join
🛍️ Shop LFC - Get your 2024/25 kits and much more! https://lfc.tv/3YTiEyj
Liverpool FC - YouTube
Get closer to the Reds than anyone else! Well, you're in the right place with new and exclusive uploads bringing you closer to the Reds, every week.","['Liverpool FC', 'LFC', 'Liverpool', 'Anfield', 'Liverpool Football Club', 'premier league', 'Klopp', 'alisson', 'trent alexander-arnold', 'virgil van dijk', 'van dijk', 'salah', 'mo salah', 'endo', 'wataru endo', 'luis diaz', 'darwin', 'darwin nunez', 'alexis mac allister', 'mac allister', 'Slot', 'Arne Slot', 'Football', 'Highlights']",2024-12-17T11:01:02Z,108259,6001,0,101,PT1M2S,hd,false,Tuesday,62.0,24,0.05543188095216102,0.0009329478380550347,34
ARcxG8W1ZHM,Liverpool FC,Press Conference: Southampton vs Liverpool | Arne Slot previews Carabao Cup,"Hear from the Reds' head coach Arne Slot as he speaks to the media ahead of his side's Carabao Cup tie at St Mary's

🔔 SUBSCRIBE for free, so you never miss a video or live stream! https://www.youtube.com/subscription_center?add_user=LiverpoolFC
📺 Watch even more from the Reds with a YouTube Channel Membership, including LFC emojis, extra uploads and LIVE academy games: https://www.youtube.com/LiverpoolFC/join
🛍️ Shop LFC - Get your 2024/25 kits and much more! https://lfc.tv/3YTiEyj
Liverpool FC - YouTube
Get closer to the Reds than anyone else! Well, you're in the right place with new and exclusive uploads bringing you closer to the Reds, every week.","['Liverpool FC', 'LFC', 'Liverpool', 'Anfield', 'Liverpool Football Club', 'premier league', 'Klopp', 'alisson', 'trent alexander-arnold', 'virgil van dijk', 'van dijk', 'salah', 'mo salah', 'endo', 'wataru endo', 'luis diaz', 'darwin', 'darwin nunez', 'alexis mac allister', 'mac allister', 'Slot', 'Arne Slot', 'Football', 'Highlights']",2024-12-17T09:23:30Z,98931,2728,0,227,PT16M41S,hd,false,Tuesday,1001.0,24,0.02757477433766969,0.002294528509769435,75
nrZmpEoP7L4,Liverpool FC,Ryan Gravenberch in defence vs Fulham 👏,"🔔 SUBSCRIBE for free, so you never miss a video or live stream! https://www.youtube.com/subscription_center?add_user=LiverpoolFC
📺 Watch even more from the Reds with a YouTube Channel Membership, including LFC emojis, extra uploads and LIVE academy games: https://www.youtube.com/LiverpoolFC/join
🛍️ Shop LFC - Get your 2024/25 kits and much more! https://lfc.tv/3YTiEyj
Liverpool FC - YouTube
Get closer to the Reds than anyone else! Well, you're in the right place with new and exclusive uploads bringing you closer to the Reds, every week.","['Liverpool FC', 'LFC', 'Liverpool', 'Anfield', 'Liverpool Football Club', 'premier league', 'Klopp', 'alisson', 'trent alexander-arnold', 'virgil van dijk', 'van dijk', 'salah', 'mo salah', 'endo', 'wataru endo', 'luis diaz', 'darwin', 'darwin nunez', 'alexis mac allister', 'mac allister', 'Slot', 'Arne Slot', 'Football', 'Highlights']",2024-12-16T20:13:01Z,254980,14921,0,244,PT41S,hd,false,Monday,41.0,24,0.05851831516197349,0.0009569377990430622,39
q35HLqtAyDI,Liverpool FC,Live: Tottenham Hotspur vs Liverpool | Premier League build-up,"Watch as we bring you the team line-ups and all the latest news you need to know from the Tottenham Hotspur Stadium ahead of the Premier League tie in north London.

🔔 SUBSCRIBE for free, so you never miss a video or live stream! https://www.youtube.com/subscription_center?add_user=LiverpoolFC
📺 Watch even more from the Reds with a YouTube Channel Membership, including LFC emojis, extra uploads and LIVE academy games: https://www.youtube.com/LiverpoolFC/join
🛍️ Shop LFC - Get your 2024/25 kits and much more! https://lfc.tv/3YTiEyj
Liverpool FC - YouTube
Get closer to the Reds than anyone else! Well, you're in the right place with new and exclusive uploads bringing you closer to the Reds, every week.","['Liverpool FC', 'LFC', 'Liverpool', 'Anfield', 'Liverpool Football Club', 'premier league', 'Klopp', 'alisson', 'trent alexander-arnold', 'virgil van dijk', 'van dijk', 'salah', 'mo salah', 'endo', 'wataru endo', 'luis diaz', 'darwin', 'darwin nunez', 'alexis mac allister', 'mac allister', 'Slot', 'Arne Slot', 'Football', 'Highlights']",2024-12-16T15:29:01Z,0,115,0,0,P0D,sd,false,Monday,0.0,24,0.0,0.0,62
jwAr1IwhUNg,Liverpool FC,Press Conference: Tottenham Hotspur vs Liverpool | Arne Slot's Premier League Preview,"Watch live as Arne Slot speaks to the media ahead of the Reds' Premier League tie against Spurs in the Premier League.

🔔 SUBSCRIBE for free, so you never miss a video or live stream! https://www.youtube.com/subscription_center?add_user=LiverpoolFC
📺 Watch even more from the Reds with a YouTube Channel Membership, including LFC emojis, extra uploads and LIVE academy games: https://www.youtube.com/LiverpoolFC/join
🛍️ Shop LFC - Get your 2024/25 kits and much more! https://lfc.tv/3YTiEyj
Liverpool FC - YouTube
Get closer to the Reds than anyone else! Well, you're in the right place with new and exclusive uploads bringing you closer to the Reds, every week.","['Liverpool FC', 'LFC', 'Liverpool', 'Anfield', 'Liverpool Football Club', 'premier league', 'Klopp', 'alisson', 'trent alexander-arnold', 'virgil van dijk', 'van dijk', 'salah', 'mo salah', 'endo', 'wataru endo', 'luis diaz', 'darwin', 'darwin nunez', 'alexis mac allister', 'mac allister', 'Slot', 'Arne Slot', 'Football', 'Highlights']",2024-12-16T15:26:59Z,0,120,0,0,P0D,sd,false,Monday,0.0,24,0.0,0.0,85
SkUFWCO5WzQ,Liverpool FC,Pre-Match Live: Southampton vs Liverpool FC | Carabao Cup build-up from St Mary's,"Join us live ahead of the Reds' quarter-final tie at St Mary's. Dominik Szoboszlai & Mo Salah (twice) were on target in the Premier League victory there in November.

🔔 SUBSCRIBE for free, so you never miss a video or live stream! https://www.youtube.com/subscription_center?add_user=LiverpoolFC
📺 Watch even more from the Reds with a YouTube Channel Membership, including LFC emojis, extra uploads and LIVE academy games: https://www.youtube.com/LiverpoolFC/join
🛍️ Shop LFC - Get your 2024/25 kits and much more! https://lfc.tv/3YTiEyj
Liverpool FC - YouTube
Get closer to the Reds than anyone else! Well, you're in the right place with new and exclusive uploads bringing you closer to the Reds, every week.","['Liverpool FC', 'LFC', 'Liverpool', 'Anfield', 'Liverpool Football Club', 'premier league', 'Klopp', 'alisson', 'trent alexander-arnold', 'virgil van dijk', 'van dijk', 'salah', 'mo salah', 'endo', 'wataru endo', 'luis diaz', 'darwin', 'darwin nunez', 'alexis mac allister', 'mac allister', 'Slot', 'Arne Slot', 'Football', 'Highlights']",2024-12-16T10:53:25Z,0,152,0,0,P0D,sd,false,Monday,0.0,24,0.0,0.0,81
EKcqMrtx2yU,Liverpool FC,Extended Highlights: Liverpool 2-2 Fulham,"Watch extended highlights of the Reds' Premier League tie with the Cottagers, as Cody Gakpo and Diogo Jota twice drew the Reds level at Anfield. 

🔔 SUBSCRIBE for free, so you never miss a video or live stream! https://www.youtube.com/subscription_center?add_user=LiverpoolFC
📺 Watch even more from the Reds with a YouTube Channel Membership, including LFC emojis, extra uploads and LIVE academy games: https://www.youtube.com/LiverpoolFC/join
🛍️ Shop LFC - Get your 2024/25 kits and much more! https://lfc.tv/3YTiEyj
Liverpool FC - YouTube
Get closer to the Reds than anyone else! Well, you're in the right place with new and exclusive uploads bringing you closer to the Reds, every week.","['Liverpool FC', 'LFC', 'Liverpool', 'Anfield', 'Liverpool Football Club', 'premier league', 'Klopp', 'alisson', 'trent alexander-arnold', 'virgil van dijk', 'van dijk', 'salah', 'mo salah', 'endo', 'wataru endo', 'luis diaz', 'darwin', 'darwin nunez', 'alexis mac allister', 'mac allister', 'Slot', 'Arne Slot', 'Football', 'Highlights']",2024-12-16T10:15:01Z,295573,4796,0,413,PT13M34S,hd,false,Monday,814.0,24,0.016226109962682655,0.0013972859496638732,41
T_B4kFIFn-M,Liverpool FC,Inside Anfield: Liverpool 2-2 Fulham | Tunnel cam from dramatic draw,"Get the best view of the Reds' Premier League tie as goals from Cody Gakpo and Diogo Jota secured a point for Arne Slot's Reds at Anfield. 

🔔 SUBSCRIBE for free, so you never miss a video or live stream! https://www.youtube.com/subscription_center?add_user=LiverpoolFC
📺 Watch even more from the Reds with a YouTube Channel Membership, including LFC emojis, extra uploads and LIVE academy games: https://www.youtube.com/LiverpoolFC/join
🛍️ Shop LFC - Get your 2024/25 kits and much more! https://lfc.tv/3YTiEyj
Liverpool FC - YouTube
Get closer to the Reds than anyone else! Well, you're in the right place with new and exclusive uploads bringing you closer to the Reds, every week.","['Liverpool FC', 'LFC', 'Liverpool', 'Anfield', 'Liverpool Football Club', 'premier league', 'Klopp', 'alisson', 'trent alexander-arnold', 'virgil van dijk', 'van dijk', 'salah', 'mo salah', 'endo', 'wataru endo', 'luis diaz', 'darwin', 'darwin nunez', 'alexis mac allister', 'mac allister', 'Slot', 'Arne Slot', 'Football', 'Highlights']",2024-12-16T09:45:02Z,80897,2445,0,174,PT9M51S,hd,true,Monday,591.0,24,0.03022361768668801,0.0021508832218747297,68
ebyWX-Ie2BM,Liverpool FC,Show me a textbook Diogo Jota goal...,,[],2024-12-15T11:45:02Z,170710,16371,0,301,PT15S,hd,false,Sunday,15.0,0,0.09589947864799953,0.0017632241813602015,37
g100_sG9RQA,Liverpool FC,Air Gakpo 🫡,,[],2024-12-15T10:30:21Z,133292,11442,0,189,PT16S,hd,false,Sunday,16.0,0,0.0858416108993788,0.0014179395612639919,11
zJ6WRP_fmx0,Liverpool FC,Highlights: Liverpool 2-2 Fulham | Late Jota Goal!,"Watch key highlights from Anfield, where Arne Slot's Liverpool twice came from behind to claim a draw with Fulham. Cody Gakpo scored a diving header before the returning Diogo Jota levelled late in the game for LFC, who had earlier seen Andy Robertson receive a red card. 

This video is available with subtitles in English, Arabic, Indonesian, Thai, Japanese, Korean, Spanish, Portuguese, Turkish and Russian.

🔔 SUBSCRIBE for free, so you never miss a video or live stream! https://www.youtube.com/subscription_center?add_user=LiverpoolFC
📺 Watch even more from the Reds with a YouTube Channel Membership, including LFC emojis, extra uploads and LIVE academy games: https://www.youtube.com/LiverpoolFC/join
🛍️ Shop LFC - Get your 2024/25 kits and much more! https://lfc.tv/3YTiEyj
Liverpool FC - YouTube
Get closer to the Reds than anyone else! Well, you're in the right place with new and exclusive uploads bringing you closer to the Reds, every week.","['Liverpool FC', 'LFC', 'Liverpool', 'Anfield', 'Liverpool Football Club', 'premier league', 'Klopp', 'alisson', 'trent alexander-arnold', 'virgil van dijk', 'van dijk', 'salah', 'mo salah', 'endo', 'wataru endo', 'luis diaz', 'darwin', 'darwin nunez', 'alexis mac allister', 'mac allister', 'Slot', 'Arne Slot', 'Football', 'Highlights']",2024-12-14T22:00:28Z,1616431,27768,0,1336,PT2M,hd,true,Saturday,120.0,24,0.017178586651703662,0.0008265122359073787,50
OY0LQnNKN9w,Liverpool FC,"Key events, subs impact & 'outstanding' Gravenberch | Reaction | Liverpool 2-2 Fulham","Head coach Arne Slot speaks to the media following the Premier League draw with Fulham at Anfield. Diogo Jota equalised late after Cody Gakpo had earlier cancelled out the opening goal.

🔔 SUBSCRIBE for free, so you never miss a video or live stream! https://www.youtube.com/subscription_center?add_user=LiverpoolFC
📺 Watch even more from the Reds with a YouTube Channel Membership, including LFC emojis, extra uploads and LIVE academy games: https://www.youtube.com/LiverpoolFC/join
🛍️ Shop LFC - Get your 2024/25 kits and much more! https://lfc.tv/3YTiEyj
Liverpool FC - YouTube
Get closer to the Reds than anyone else! Well, you're in the right place with new and exclusive uploads bringing you closer to the Reds, every week.","['Liverpool FC', 'LFC', 'Liverpool', 'Anfield', 'Liverpool Football Club', 'premier league', 'Klopp', 'alisson', 'trent alexander-arnold', 'virgil van dijk', 'van dijk', 'salah', 'mo salah', 'endo', 'wataru endo', 'luis diaz', 'darwin', 'darwin nunez', 'alexis mac allister', 'mac allister', 'Slot', 'Arne Slot', 'Football', 'Highlights']",2024-12-14T18:23:46Z,67356,2094,0,366,PT6M34S,hd,false,Saturday,394.0,24,0.03108854445038304,0.005433814359522537,85
8IBFWPOD70c,Liverpool FC,Live: Liverpool vs Fulham | Premier League Build-up from Anfield,"Watch live pre-match coverage ahead of the Reds' Premier League fixture against Fulham at Anfield.

🔔 SUBSCRIBE for free, so you never miss a video or live stream! https://www.youtube.com/subscription_center?add_user=LiverpoolFC
📺 Watch even more from the Reds with a YouTube Channel Membership, including LFC emojis, extra uploads and LIVE academy games: https://www.youtube.com/LiverpoolFC/join
🛍️ Shop LFC - Get your 2024/25 kits and much more! https://lfc.tv/48oB63n
Liverpool FC - YouTube
Get closer to the Reds than anyone else!Well, you're in the right place with new and exclusive uploads bringing you closer to the Reds, every week.","['Liverpool FC', 'LFC', 'Liverpool', 'Anfield', 'Liverpool Football Club', 'premier league', 'Klopp', 'slott', 'arne slott', 'alisson', 'trent alexander-arnold', 'virgil van dijk', 'van dijk', 'salah', 'mo salah', 'endo', 'wataru endo', 'luis diaz', 'darwin', 'darwin nunez', 'alexis mac allister', 'mac allister']",2024-12-14T14:09:26Z,62920,1859,0,44,PT23M55S,hd,false,Saturday,1435.0,22,0.029545454545454545,0.0006993006993006993,64
